城市,区,方位,小区名,大小,租赁方式,朝向,月租,计费方式,几室,几厅,几卫,入住,租期,看房,所在楼层,总楼层,电梯,车位,用水,用电,暖气,采暖
北京,昌平,东关,清秀园北区,34,整租,北,3590,季付价,1,1,1,随时入住,1年,随时可看,中楼层,7,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,潘家园,松榆里,44,整租,西,5490,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,北苑,乐想汇,68,整租,南,6260,季付价,1,1,1,随时入住,1年,随时可看,低楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,定福庄,福怡苑,78,整租,南,5500,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,7,无,NULL,民水,民电,有,自采暖
北京,朝阳,亚运村小营,世纪村东区,63,整租,南,6200,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,五里店,五里店南里,41,整租,西,3000,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,魏公村,民族大学家属院,47,整租,南,6300,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,14,有,NULL,民水,民电,有,集中供暖
北京,朝阳,北苑,乐想汇,53,整租,东,5690,季付价,1,1,1,随时入住,1年,随时可看,中楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,百子湾,石门新居,61,整租,南,6290,季付价,1,1,1,随时入住,1年,随时可看,低楼层,22,NULL,NULL,NULL,NULL,NULL,NULL
北京,房山,良乡,伟业嘉园西里,41,整租,北,2500,NULL,2,1,1,随时入住,1年以内,需提前预约,高楼层,5,无,NULL,民水,民电,有,集中供暖
北京,海淀,紫竹桥,北洼东里,53,整租,南,6000,季付价,1,1,1,随时入住,1年以内,需提前预约,低楼层,18,有,NULL,民水,民电,有,集中供暖
北京,海淀,清河,永泰东里,61,整租,南,6200,季付价,2,1,1,随时入住,3年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,马甸,裕中西里,42,整租,南,6000,年付价,1,1,1,2019731,2年以内,需提前预约,高楼层,20,有,NULL,民水,民电,有,集中供暖
北京,通州,武夷花园,水仙园,40,整租,南,3430,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,昌平,东关,燕平家园,84,整租,西,3500,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,高碑店,金隅泰和园,58,整租,东,5990,季付价,1,1,1,随时入住,1年,随时可看,低楼层,29,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,国展,静安里,48,整租,东,5000,季付价,1,1,1,201981,2年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,昌平,东关,东关北里小区,66,整租,南,2800,NULL,2,1,1,201998,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,和义,和义东里三区,59,整租,南,3500,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,定福庄,福怡苑,73,整租,南,5300,季付价,2,1,1,随时入住,NULL,需提前预约,低楼层,7,无,NULL,民水,民电,有,自采暖
北京,东城,东直门,北新胡同,27,整租,东,4500,季付价,2,0,1,2019731,3年以上,需提前预约,低楼层,1,无,NULL,NULL,NULL,NULL,NULL
北京,海淀,定慧寺,八里庄路62号院,51,整租,东,5960,季付价,1,1,1,随时入住,1年,随时可看,低楼层,19,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,豆各庄,扬州水乡,137,整租,南,6200,NULL,3,1,2,随时入住,NULL,需提前预约,中楼层,5,无,NULL,民水,民电,有,自采暖
北京,海淀,定慧寺,八里庄路62号院,50,整租,北,6160,季付价,1,1,1,随时入住,1年,随时可看,低楼层,19,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,定福庄,卡夫卡公社,37,整租,南,5600,NULL,NULL,NULL,NULL,2019820,NULL,需提前预约,高楼层,13,有,NULL,民水,民电,有,集中供暖
北京,朝阳,管庄,烟厂宿舍,55,整租,北,5560,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,西山,门头馨村,60,整租,南,4500,年付价,1,1,1,随时入住,3年以上,需提前预约,中楼层,4,无,NULL,民水,民电,有,自采暖
北京,海淀,西山,门头馨村,60,整租,南,5000,年付价,1,1,1,随时入住,2年以内,需提前预约,中楼层,4,无,NULL,民水,民电,有,自采暖
北京,海淀,苏州桥,小南庄社区,56,整租,东,5500,季付价,1,1,1,随时入住,3年以内,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,通州,果园,巴克摩界,43,整租,东,3400,NULL,1,0,1,随时入住,NULL,需提前预约,中楼层,11,有,NULL,民水,民电,有,集中供暖
北京,通州,万达,帅府园,63,整租,南,3500,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,常营,常楹公元自由派,38,整租,北,5313,月付价,1,1,1,随时入住,3~12个月,随时可看,中楼层,23,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,大兴其它,福苑小区,62,整租,南,3100,季付价,1,1,1,随时入住,2年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,首都机场,南平里,59,整租,东,4330,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,石景山,老山,老山驾校,45,整租,南,4000,季付价,1,1,1,随时入住,3年以内,一般下班后可看,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,广安门,车站西街17号院,46,整租,南,4990,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,立水桥,明天第一城7号院,71,整租,东,5800,季付价,NULL,NULL,NULL,2019731,2年以内,需提前预约,低楼层,21,有,NULL,民水,民电,有,集中供暖
北京,西城,广安门,车站西街15号院,39,整租,南,5090,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,顺义,顺义城,石园北区,72,整租,南,3100,季付价,1,1,1,随时入住,3年以内,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,清河,永泰西里,34,整租,东,6030,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,亦庄开发区,亦庄,国融国际,43,整租,东,3600,NULL,NULL,NULL,NULL,随时入住,NULL,需提前预约,中楼层,16,有,NULL,民水,民电,有,集中供暖
北京,朝阳,东坝,北京城建福润四季,75,整租,南,5660,季付价,2,1,1,随时入住,1年,随时可看,低楼层,20,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,马连洼,树村丽景苑,44,整租,东,5490,季付价,1,1,1,随时入住,1年,随时可看,中楼层,10,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,大兴其它,南海家园六里,64,整租,南,3000,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,16,无,NULL,NULL,NULL,NULL,NULL
北京,昌平,东关,水关新村,65,整租,南,3890,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,青塔,广安﹒康馨家园,10,整租,北,2500,NULL,1,0,0,随时入住,NULL,一般下班后可看,中楼层,19,无,NULL,民水,民电,有,集中供暖
北京,海淀,万寿路,万寿路西街11号院,31,整租,东,5690,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,国展,左家庄北里,59,整租,南,5000,季付价,2,1,1,2020830,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,北大地,东安街头条,42,整租,南,4230,季付价,1,1,1,随时入住,1年,随时可看,中楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,国展,静安东里,42,整租,南,6500,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,西三旗,建材城东二里,67,整租,南,5300,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,22,有,NULL,民水,民电,有,集中供暖
北京,丰台,科技园区,御景春天,50,整租,东,4500,NULL,1,1,1,随时入住,NULL,一般下班后可看,中楼层,21,有,NULL,NULL,NULL,有,集中供暖
北京,大兴,黄村中,富强东里,60,整租,南,3500,NULL,2,1,1,随时入住,NULL,需提前预约,高楼层,7,无,NULL,NULL,NULL,有,集中供暖
北京,朝阳,团结湖,团结湖路,44,整租,东,5800,NULL,1,1,1,2019817,NULL,需提前预约,高楼层,10,有,NULL,民水,民电,有,集中供暖
北京,昌平,南邵,中国铁建尚城汇,53,整租,东,3990,季付价,1,1,1,随时入住,1年,随时可看,低楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,华威桥,双龙南里,45,整租,南,4300,季付价,1,1,1,随时入住,3年以内,需提前预约,高楼层,18,有,NULL,民水,民电,有,集中供暖
北京,朝阳,常营,北京新天地一期,61,整租,北,5500,NULL,1,1,1,2019729,NULL,需提前预约,中楼层,28,有,NULL,民水,民电,有,集中供暖
北京,丰台,青塔,大成路24号院,48,整租,南,4300,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,海淀其它,同泽园西里,41,整租,南,2800,NULL,1,0,1,随时入住,NULL,需提前预约,低楼层,6,无,NULL,NULL,NULL,有,集中供暖
北京,丰台,北京南站,世纪金色嘉园,26,整租,西,3800,NULL,1,0,1,随时入住,NULL,需提前预约,高楼层,30,有,NULL,民水,民电,有,自采暖
北京,朝阳,劲松,垂杨柳北里,63,整租,东,5100,年付价,2,0,1,随时入住,2年以内,需提前预约,中楼层,4,无,NULL,民水,民电,有,集中供暖
北京,朝阳,安贞,安华西里社区,42,整租,南,6200,季付价,1,1,1,随时入住,3年以内,一般下班后可看,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,牛街,白广路6号院,38,整租,南,5990,季付价,1,1,1,随时入住,1年,随时可看,低楼层,14,NULL,NULL,NULL,NULL,NULL,NULL
北京,石景山,老山,老山西里,50,整租,南,4500,季付价,2,1,1,2019820,2年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,马连道,马连道中里,27,整租,南,5460,季付价,1,1,1,随时入住,1年,随时可看,低楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,玉泉营,青秀雅苑,71,整租,南,4500,季付价,1,1,1,随时入住,1年以内,需提前预约,低楼层,21,有,NULL,民水,民电,有,集中供暖
北京,海淀,玉泉路,玉海园五里,52,整租,东,4600,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,门头沟,大峪,大峪南路,43,整租,南,2300,NULL,1,1,1,2019731,NULL,需提前预约,低楼层,18,有,NULL,民水,民电,有,集中供暖
北京,通州,潞苑,华龙小区,54,整租,南,3455,月付价,1,1,1,随时入住,3~12个月,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,常营,优点社区,66,整租,南,6090,季付价,2,1,1,随时入住,1年,随时可看,低楼层,11,NULL,NULL,NULL,NULL,NULL,NULL
北京,通州,临河里,金隅自由筑,45,整租,西,3497,月付价,1,1,1,随时入住,3~12个月,随时可看,中楼层,7,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,首都机场,南平里,59,整租,南,4890,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,昌平,东关,京科苑,67,整租,北,3890,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,东坝,朝阳新城六区,74,整租,西,5200,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,15,有,NULL,民水,民电,有,集中供暖
北京,西城,木樨地,白云观,44,整租,东,5990,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,大兴,枣园,滨河西里,48,整租,东,3500,季付价,1,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,石景山,古城,古城路小区,27,整租,南,3990,季付价,1,1,1,随时入住,1年,随时可看,低楼层,4,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,管庄,烟厂宿舍,43,整租,南,4300,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,马连洼,树村丽景苑,44,整租,西,5590,季付价,1,1,1,随时入住,1年,随时可看,低楼层,10,NULL,NULL,NULL,NULL,NULL,NULL
北京,石景山,苹果园,广宁村,59,整租,南,3200,NULL,2,1,1,2019731,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,菜户营,万泉寺东路9号院,60,整租,西,4500,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,25,有,NULL,民水,民电,有,自采暖
北京,朝阳,燕莎,霞光里30号院,43,整租,东,6300,季付价,1,1,1,201981,2年以内,需提前预约,低楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,卢沟桥,晓月苑一里,54,整租,南,3700,季付价,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,海淀,清河,燕清源,42,整租,南,5300,NULL,1,0,1,2019730,NULL,需提前预约,高楼层,28,有,NULL,民水,民电,有,集中供暖
北京,朝阳,酒仙桥,驼房营南里,43,整租,东,6190,季付价,1,1,1,随时入住,1年,随时可看,低楼层,5,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,惠新西街,胜古北里,60,整租,南,6000,季付价,1,1,1,随时入住,2年以内,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,昌平,回龙观,东亚上北中心,38,整租,北,4000,NULL,NULL,NULL,NULL,201981,NULL,需提前预约,中楼层,21,有,NULL,民水,民电,有,集中供暖
北京,通州,潞苑,东潞苑,88,整租,南,3300,季付价,2,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,门头沟,大峪,惠民家园,63,整租,南,2500,NULL,2,1,1,随时入住,NULL,需提前预约,低楼层,21,有,NULL,民水,民电,有,集中供暖
北京,朝阳,双桥,乐栋300,59,整租,东,6000,NULL,NULL,NULL,NULL,随时入住,NULL,需提前预约,高楼层,4,有,NULL,民水,民电,无,自采暖
北京,朝阳,垡头,双合家园,76,整租,东,5000,NULL,2,1,1,随时入住,NULL,需提前预约,中楼层,22,有,NULL,NULL,NULL,有,集中供暖
北京,朝阳,北苑,乐想汇,52,整租,西,5500,NULL,NULL,NULL,NULL,随时入住,NULL,需提前预约,高楼层,18,有,NULL,商水,商电,无,集中供暖
北京,朝阳,定福庄,金星小区,45,整租,南,5590,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,北苑,乐想汇,53,整租,东,5400,季付价,NULL,NULL,NULL,2019818,2年以内,需提前预约,低楼层,18,有,NULL,商水,商电,无,集中供暖
北京,西城,广安门,京铁和园,37,整租,东,5190,季付价,1,1,1,随时入住,1年,随时可看,中楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,东城,天坛,永定门东街中里,47,整租,南,5500,NULL,2,0,1,201991,NULL,需提前预约,低楼层,6,无,NULL,NULL,NULL,NULL,NULL
北京,石景山,苹果园,叠翠庭苑,40,整租,东,4100,NULL,1,0,1,2019731,NULL,需提前预约,低楼层,12,无,NULL,NULL,NULL,NULL,NULL
北京,海淀,四季青,望塔园,62,整租,东,6300,NULL,1,1,1,随时入住,NULL,需提前预约,低楼层,17,有,NULL,民水,民电,有,自采暖
北京,朝阳,常营,北京像素南区,46,整租,东,5160,季付价,1,1,1,随时入住,1年,随时可看,低楼层,23,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,北苑,北苑家园望春园,149,整租,北,6290,季付价,1,1,1,随时入住,1年,随时可看,低楼层,25,NULL,NULL,NULL,NULL,NULL,NULL
北京,东城,永定门,富莱茵花园,63,整租,南,6260,季付价,2,1,1,随时入住,1年,随时可看,低楼层,21,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,海淀北部新区,大牛坊三期,55,整租,东,5330,季付价,1,1,1,随时入住,1年,随时可看,低楼层,9,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,东坝,朝阳新城六区,86,整租,南,6000,NULL,2,1,1,2019815,NULL,需提前预约,中楼层,21,有,NULL,民水,民电,有,集中供暖
北京,海淀,海淀北部新区,大牛坊四期,85,整租,南,6000,季付价,2,1,1,随时入住,3年以上,需提前预约,中楼层,14,无,NULL,NULL,NULL,NULL,NULL
北京,西城,广安门,荣丰2008,30,整租,北,4500,季付价,1,0,1,2019819,1年以内,需提前预约,中楼层,26,有,NULL,民水,民电,有,集中供暖
北京,丰台,刘家窑,石榴园南里小区,44,整租,西,4200,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,西红门,阳光星苑,38,整租,东,4430,季付价,1,1,1,随时入住,1年,随时可看,中楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,华威桥,双龙南里,61,整租,西,6290,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,管庄,瑞祥里,80,整租,北,5690,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,通州,通州其它,东亚印象台湖,57,整租,南,3500,NULL,1,1,1,随时入住,NULL,需提前预约,高楼层,12,无,NULL,NULL,NULL,有,集中供暖
北京,朝阳,北苑,n次方,65,整租,西,6000,季付价,NULL,NULL,NULL,201981,2年以内,需提前预约,低楼层,18,有,NULL,民水,民电,无,集中供暖
北京,石景山,玉泉路,玉泉路11号院,40,整租,南,4100,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,朝阳,垡头,翠成馨园,54,整租,东,4600,季付价,1,1,1,2019820,3年以内,需提前预约,高楼层,16,有,NULL,民水,民电,有,集中供暖
北京,平谷,平谷其它,怡馨家园,56,整租,南,4260,季付价,1,1,1,随时入住,1年,随时可看,低楼层,18,NULL,NULL,NULL,NULL,NULL,NULL
北京,西城,陶然亭,四平园,45,整租,南,6290,季付价,1,1,1,随时入住,1年,随时可看,中楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,海淀,西三旗,育新花园,52,整租,南,5890,季付价,1,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
北京,顺义,马坡,马坡花园一区,96,整租,南,3200,NULL,2,2,1,2019731,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,石景山,苹果园,模式口东里,56,整租,南,2800,NULL,2,1,1,201981,NULL,需提前预约,高楼层,6,无,NULL,民水,民电,有,集中供暖
北京,顺义,顺义城,滨河小区,60,整租,南,2900,NULL,1,1,1,随时入住,NULL,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,丰台,六里桥,六里桥7号院,41,整租,南,4200,季付价,1,1,1,随时入住,3年以上,需提前预约,中楼层,6,无,NULL,民水,民电,有,集中供暖
北京,西城,菜户营,考拉社区,57,整租,东,6060,季付价,1,1,1,随时入住,1年,随时可看,低楼层,21,NULL,NULL,NULL,NULL,NULL,NULL
北京,丰台,北京南站,世纪金色嘉园,24,整租,南,4290,季付价,1,1,1,随时入住,1年,随时可看,低楼层,28,NULL,NULL,NULL,NULL,NULL,NULL
北京,朝阳,双桥,东一时区,62,整租,南,5390,季付价,2,1,1,随时入住,1年,随时可看,低楼层,6,NULL,NULL,NULL,NULL,NULL,NULL
